dr7objid,gz2class,total_classifications,total_votes,asset_id,path,label,ra,dec
587733399713087604,Ei,42,127,66768,../data/images/66768.jpg,elliptical,229.32146,46.70847
587742190449262717,Sb?t,35,252,170692,../data/images/170692.jpg,spiral,202.98389,24.101778
587738066194989087,Ser,35,149,257850,../data/images/257850.jpg,edge_on,122.53609,54.801334
587728930266349610,Ei(o),45,146,27201,../data/images/27201.jpg,elliptical,128.85568,42.644634
587742629070242139,Ser,43,186,266199,../data/images/266199.jpg,edge_on,241.97305,10.269368
587735666395250729,Ei,57,181,85499,../data/images/85499.jpg,elliptical,251.97362,32.146748
588017703457390805,Ei,53,170,216949,../data/images/216949.jpg,elliptical,156.79413,11.0211935
587735349103952125,Ser,34,135,255065,../data/images/255065.jpg,edge_on,165.8855,14.727551
587742061629276214,Er,42,133,168183,../data/images/168183.jpg,elliptical,231.63574,15.883749
588017720639160456,Ei,43,135,220282,../data/images/220282.jpg,elliptical,167.06587,40.680595
587745539435200576,Sb2m,39,293,188229,../data/images/188229.jpg,spiral,129.6513,9.54562
588017625609142417,Sc3m,33,252,213536,../data/images/213536.jpg,spiral,156.36292,40.43949
587733398109421628,Er,48,144,66047,../data/images/66047.jpg,elliptical,244.29628,35.5101
587742009505415652,Ser(u),32,134,264183,../data/images/264183.jpg,edge_on,120.40096,9.875236
587736976883908694,Ei,41,129,103820,../data/images/103820.jpg,elliptical,233.83574,27.38326
587736584975810658,Ei,43,135,94104,../data/images/94104.jpg,elliptical,241.8202,26.27442
587726101494890819,Sc(m),38,168,21071,../data/images/21071.jpg,merger,239.85968,2.9423058
587734304880066803,Ei,44,145,287061,../data/images/287061.jpg,elliptical,338.51898,0.14073499
587741603109273718,Ser,39,146,263511,../data/images/263511.jpg,edge_on,193.94926,28.256098
587744728759468040,Ei,63,189,185696,../data/images/185696.jpg,elliptical,134.36215,15.028071
587733428699725985,Ei(m),35,132,68487,../data/images/68487.jpg,merger,229.7034,51.085983
587742062162215163,Sc+t,45,348,168880,../data/images/168880.jpg,spiral,222.663,18.642473
587741490903646256,Ser,39,163,150909,../data/images/150909.jpg,edge_on,155.25168,27.237816
587741709406634263,Sc2t,53,415,156874,../data/images/156874.jpg,spiral,142.50056,21.393196
587736585505603906,Sc2t,55,436,94308,../data/images/94308.jpg,spiral,225.94977,34.84892
587725470666653887,Ec,45,138,7177,../data/images/7177.jpg,elliptical,123.32154,46.372353
588018054580076777,Ser,36,141,231944,../data/images/231944.jpg,edge_on,225.92839,43.529694
587739408388063264,Sb2m(m),34,284,128841,../data/images/128841.jpg,merger,171.70271,35.248394
587728879801139395,Er,61,192,25575,../data/images/25575.jpg,elliptical,148.88261,3.7043962
587739408380264596,SBc?t,33,253,128746,../data/images/128746.jpg,spiral,151.01561,31.043036
587725041171562645,SBc1t,32,232,4861,../data/images/4861.jpg,spiral,193.56825,-2.0345526
587726032776265859,Sa1l(m),37,231,18523,../data/images/18523.jpg,merger,159.13281,2.362241
587739302603391060,Seb,39,150,122183,../data/images/122183.jpg,edge_on,176.5486,33.733994
587738615952834738,Ser,40,159,113901,../data/images/113901.jpg,edge_on,172.61949,36.02452
588015508218380506,Sb2m,44,321,290319,../data/images/290319.jpg,spiral,52.003967,-0.6825816
588023668097613955,Sb3m,40,314,236326,../data/images/236326.jpg,spiral,183.13696,19.139637
588010359615324383,Sc?t,35,276,196488,../data/images/196488.jpg,spiral,162.11395,4.8254933
587726032776593461,Er,32,99,18530,../data/images/18530.jpg,elliptical,159.83113,2.321771
587736618787668305,Er,42,137,95239,../data/images/95239.jpg,elliptical,239.58702,27.333742
587732136987656312,Sc2l(m),32,260,251693,../data/images/251693.jpg,merger,151.6932,48.63066
587736782536835244,Sc1l(m),44,343,97288,../data/images/97288.jpg,merger,248.9344,27.486874
587745402535281003,Sen(m),38,171,267142,../data/images/267142.jpg,merger,134.12921,11.029339
588010879299354666,Sc4t,38,295,198244,../data/images/198244.jpg,spiral,187.78677,5.17648
588017991241630034,Sc3m,38,300,230756,../data/images/230756.jpg,spiral,238.79529,5.7936797
587736753546264844,Ei,41,128,96791,../data/images/96791.jpg,elliptical,250.18019,27.222418
588017977805570169,Sc3m(m),32,293,225905,../data/images/225905.jpg,merger,146.76932,32.486687
587738568700723298,Ser,37,145,111915,../data/images/111915.jpg,edge_on,178.3401,14.425554
587739504469671969,Ser,38,151,129929,../data/images/129929.jpg,edge_on,184.29797,31.510489
587729408619184366,Ei(m),40,164,36167,../data/images/36167.jpg,merger,256.21228,34.81733
588017979416379500,SBc2l(m),34,259,228306,../data/images/228306.jpg,merger,146.7294,34.01127
587741603109535907,Sb(m),40,207,155611,../data/images/155611.jpg,merger,194.59232,28.152136
587739505542299746,Ser,43,169,130392,../data/images/130392.jpg,edge_on,181.20712,32.2619
587725489986011309,Ei,42,127,7713,../data/images/7713.jpg,elliptical,251.63817,63.65812
587731870170153144,Sc2t,44,330,46948,../data/images/46948.jpg,spiral,176.72278,55.387764
587729233053679879,Sc3m,39,293,33509,../data/images/33509.jpg,spiral,252.13571,44.098457
587726033853218912,Sc2t,38,291,247902,../data/images/247902.jpg,spiral,166.35988,3.2924676
587728309103165501,Sb3m,49,406,23569,../data/images/23569.jpg,spiral,170.36139,2.7467048
587736547388686599,Ser,46,187,93393,../data/images/93393.jpg,edge_on,233.97354,5.7657285
587738948284711017,Sb(m),31,204,116368,../data/images/116368.jpg,merger,156.65141,37.284096
587733080810717315,Sc+m,37,283,64405,../data/images/64405.jpg,spiral,175.58362,54.791683
587726033850400895,Sb2t(m),45,367,19863,../data/images/19863.jpg,merger,159.9993,3.1122901
588017704554397844,Ser,41,176,270845,../data/images/270845.jpg,edge_on,211.01508,12.004668
588017567101419600,Ei,43,131,210135,../data/images/210135.jpg,elliptical,187.31187,12.97824
587735349111226530,Er,46,143,81957,../data/images/81957.jpg,elliptical,183.0791,15.483093
587735664765632520,SBc2m(m),38,214,84324,../data/images/84324.jpg,merger,198.932,55.78456
587726100417085451,Ei,45,140,20533,../data/images/20533.jpg,elliptical,230.40167,2.8049319
587739406228783226,Sc2t,37,291,125863,../data/images/125863.jpg,spiral,141.9977,26.324501
588295841247592576,Ei(m),43,182,238294,../data/images/238294.jpg,merger,173.50899,49.15215
588009366400270439,Er,40,117,193125,../data/images/193125.jpg,elliptical,141.82062,53.81996
587736942532952100,Ei,49,156,102596,../data/images/102596.jpg,elliptical,248.46626,21.375757
587736547388096533,Ei,49,158,93383,../data/images/93383.jpg,elliptical,232.60289,5.837417
588017978911817806,Sc3m,40,260,228012,../data/images/228012.jpg,spiral,235.47974,28.12258
587728918985310245,Ei,43,135,27003,../data/images/27003.jpg,elliptical,219.17181,60.660927
587739157650997310,Ser,44,165,121101,../data/images/121101.jpg,edge_on,141.73592,29.078568
587729971789299963,SBc2m(m),36,274,40784,../data/images/40784.jpg,merger,222.63988,-1.4855671
588017704559509611,Ei,40,119,218932,../data/images/218932.jpg,elliptical,222.94672,10.743369
588010136801771715,Er(m),46,169,194765,../data/images/194765.jpg,elliptical,132.62784,50.278927
587741723361214573,Sc2l,35,272,158595,../data/images/158595.jpg,spiral,196.47285,28.112432
587731512604295324,Ei,39,113,283161,../data/images/283161.jpg,elliptical,15.358774,-0.07789805
587725552281976904,Er,45,136,10180,../data/images/10180.jpg,elliptical,160.42404,66.00965
587738947217719363,Ei(m),42,185,115663,../data/images/115663.jpg,merger,176.17982,39.610752
587742903403544790,SBb2t,35,270,184937,../data/images/184937.jpg,spiral,197.9473,17.461443
588007005232234843,Sc?t(m),50,289,191801,../data/images/191801.jpg,merger,119.563065,42.26869
587745539982819537,Sc(m),40,274,267291,../data/images/267291.jpg,merger,154.24846,15.015158
588017977830801556,Sc2l,42,336,226241,../data/images/226241.jpg,spiral,217.45737,34.601547
588017567635603547,Sc(m),28,151,269860,../data/images/269860.jpg,merger,181.03676,13.354727
587739646735483093,SBc2m,32,222,261011,../data/images/261011.jpg,spiral,143.50516,24.895124
587732702325244063,Ser,50,217,252536,../data/images/252536.jpg,edge_on,151.57664,6.107443
588013384353447950,Sb2l(m),36,253,205078,../data/images/205078.jpg,merger,179.87622,53.34883
587735430694043761,Sc2m(m),33,277,255161,../data/images/255161.jpg,merger,207.99945,48.120636
588017947734638625,Ei,40,119,224178,../data/images/224178.jpg,elliptical,164.39471,40.140774
587733605864767629,Sc2t,30,233,71460,../data/images/71460.jpg,spiral,209.49673,58.86997
587726100411056249,Sb3l,32,250,247955,../data/images/247955.jpg,spiral,216.66151,3.5049946
587738195042697263,Ser,43,165,108736,../data/images/108736.jpg,edge_on,123.74353,55.272068
587739607559372861,Er(m),35,132,131354,../data/images/131354.jpg,merger,200.0961,30.44473
588848900982046854,Ser,33,132,273705,../data/images/273705.jpg,edge_on,169.95468,0.74315876
588017704529821779,Er(m),39,167,218389,../data/images/218389.jpg,merger,153.613,11.445177
587742774014902401,Ei,45,147,181255,../data/images/181255.jpg,elliptical,163.59344,16.106472
587739845922062451,Er,38,121,145516,../data/images/145516.jpg,elliptical,222.00488,21.100039
587739707943813168,Er(m),39,150,136233,../data/images/136233.jpg,merger,208.41515,28.22362
587732702315872502,Sc2m,40,302,59790,../data/images/59790.jpg,spiral,130.07571,4.2707872
587729386071785622,Er,42,136,34014,../data/images/34014.jpg,elliptical,153.9276,55.15927
587735349108801725,Ei,32,120,81910,../data/images/81910.jpg,elliptical,177.29445,15.32352
587741830190596177,Ei,45,145,161749,../data/images/161749.jpg,elliptical,156.43472,23.041443
588017605220958322,Er,29,99,212398,../data/images/212398.jpg,elliptical,184.0241,45.363792
587736541486580004,Sc2t,41,312,90883,../data/images/90883.jpg,spiral,227.06636,6.79937
588011218064048368,Sc?t,45,348,201270,../data/images/201270.jpg,spiral,215.23572,58.651
587734864297197665,Sc2m,42,227,75020,../data/images/75020.jpg,spiral,161.5522,10.302282
587732703406719177,SBc3m,47,384,60815,../data/images/60815.jpg,spiral,169.29425,7.9203973
587738570321297529,Ser,35,147,258476,../data/images/258476.jpg,edge_on,201.89546,15.189266
587745539435987088,Sc3t,43,340,188236,../data/images/188236.jpg,spiral,131.47577,9.972195
587739708488876186,Er(m),36,139,136874,../data/images/136874.jpg,merger,228.56117,23.452333
587741723356758109,Ei,39,114,158487,../data/images/158487.jpg,elliptical,184.87804,28.602999
587734621631086790,Ser(m),55,271,72868,../data/images/72868.jpg,merger,129.57332,30.914845
587731522815197391,Er,42,139,45132,../data/images/45132.jpg,elliptical,129.6831,40.346546
587738411401871511,Sc2l(m),28,189,258299,../data/images/258299.jpg,merger,156.5187,13.982991
587731520662143189,Sb2m,48,365,44365,../data/images/44365.jpg,spiral,120.03206,30.154646
587742014910103772,Er,43,125,264521,../data/images/264521.jpg,elliptical,222.8581,18.909327
587742772952170547,Sb(m),35,197,180814,../data/images/180814.jpg,merger,189.75945,16.30685
588017702414713128,Ei(m),43,164,216132,../data/images/216132.jpg,merger,228.84137,8.181659
587725040089890968,Sb(m),41,197,4269,../data/images/4269.jpg,merger,175.43689,-2.7412875
587742060525715631,Sb2t,36,240,166186,../data/images/166186.jpg,spiral,159.71953,19.754576
587731512618582284,Sc2m,38,228,283769,../data/images/283769.jpg,spiral,48.048885,-0.18019584
588010878757503115,Ei,39,123,197849,../data/images/197849.jpg,elliptical,176.41925,4.712707
587739721367420961,Er,35,107,138840,../data/images/138840.jpg,elliptical,202.296,29.461554
587733399713611891,Ei,45,139,66773,../data/images/66773.jpg,elliptical,230.64195,46.04751
587742014368907306,Ei,39,113,164560,../data/images/164560.jpg,elliptical,212.47337,20.55016
587725552283287681,Sb2t,35,257,10190,../data/images/10190.jpg,spiral,167.50967,66.988
587727942957596841,Sb?t(m),53,359,22237,../data/images/22237.jpg,merger,144.11041,1.4105673
588016892788605023,Ser,33,128,207428,../data/images/207428.jpg,edge_on,162.0861,40.834484
588017604674256995,Sc3t,36,268,211854,../data/images/211854.jpg,spiral,153.85916,40.54667
587742188844023874,Sc2m(m),37,292,169836,../data/images/169836.jpg,merger,215.9144,20.687153
587735697522688140,Ser,44,162,87300,../data/images/87300.jpg,edge_on,206.71974,56.53715
588017978911752461,Ser,52,202,228006,../data/images/228006.jpg,edge_on,235.41006,28.320467
587728879807889520,Sc2m,36,262,25704,../data/images/25704.jpg,spiral,164.34015,4.4203362
587739609707446348,Ser,53,205,132670,../data/images/132670.jpg,edge_on,201.83664,31.808514
587736919970939206,SBc2m,45,346,101049,../data/images/101049.jpg,spiral,244.17485,26.949697
587734305956298758,Sb3m,46,360,287738,../data/images/287738.jpg,spiral,344.1438,1.0060604
587736584438087878,Sc?t(m),43,201,93740,../data/images/93740.jpg,merger,239.66666,26.97766
587736477058138251,Ei,43,128,88620,../data/images/88620.jpg,elliptical,226.43265,8.788568
587731511544905795,Er,44,131,282220,../data/images/282220.jpg,elliptical,48.196613,-1.0228312
587737809027072038,Ei,42,136,105562,../data/images/105562.jpg,elliptical,112.34649,38.503384
587739652107600031,Sc2l,43,306,134734,../data/images/134734.jpg,spiral,237.95186,21.035358
587732469850767563,Sb(m),51,269,53272,../data/images/53272.jpg,merger,129.71812,33.207394
588016891710799974,Sc2m,27,211,206973,../data/images/206973.jpg,spiral,151.126,37.065186
588017567091785846,Ei,46,146,209960,../data/images/209960.jpg,elliptical,164.82593,12.312993
587731185658560752,Sb2m,57,429,277265,../data/images/277265.jpg,spiral,340.67072,-0.4226957
587739809963966727,Sen,40,156,140256,../data/images/140256.jpg,edge_on,245.58951,13.853826
587738067805471017,Ser,41,164,108466,../data/images/108466.jpg,edge_on,120.401535,55.327538
588017724403548221,Er,36,108,221534,../data/images/221534.jpg,elliptical,192.00497,6.7782626
587729159504003172,Ei,35,114,31288,../data/images/31288.jpg,elliptical,196.31345,5.215732
587729158970867746,SBb2l,41,317,30905,../data/images/30905.jpg,spiral,204.96739,4.681753
587729772607045936,Sc2l(m),47,332,38332,../data/images/38332.jpg,merger,203.23029,-3.0263429
588013383281344553,Sb?t(m),34,165,269173,../data/images/269173.jpg,merger,186.24907,52.672813
587739406256505031,Er(m),39,176,126242,../data/images/126242.jpg,merger,215.03268,30.366472
587742614561882441,Ser,33,126,178483,../data/images/178483.jpg,edge_on,240.30948,14.078778
587738616488263759,Er,31,92,114080,../data/images/114080.jpg,elliptical,168.38403,35.984516
587731680114639093,SBc2m,52,415,45544,../data/images/45544.jpg,spiral,125.09723,35.411926
587736478135026077,Ser,37,155,255874,../data/images/255874.jpg,edge_on,233.67877,8.334112
587736583891320944,Ser,27,113,256242,../data/images/256242.jpg,edge_on,215.69089,37.093575
587735743160648417,SBb2m,41,293,87937,../data/images/87937.jpg,spiral,255.18233,20.293829
587742610265538777,Seb,36,147,177579,../data/images/177579.jpg,edge_on,218.63312,14.102944
588017992311767343,Ser,47,170,231625,../data/images/231625.jpg,edge_on,230.76639,7.672159
587739153356357925,Ser,43,170,120663,../data/images/120663.jpg,edge_on,126.52331,21.667574
587726014553391284,Ser,38,155,247346,../data/images/247346.jpg,edge_on,228.73755,1.1879086
587736546852864069,SBb2t,55,450,93207,../data/images/93207.jpg,spiral,236.34346,4.970787
587722983898939610,Sc?t,42,333,1511,../data/images/1511.jpg,spiral,205.9394,0.46672517
587729385541730322,Sb1l(m),43,220,33788,../data/images/33788.jpg,merger,181.76218,58.828808
587742594158100648,Sc4m,46,360,177324,../data/images/177324.jpg,spiral,207.92677,16.46091
588009366941270074,Ei,41,120,193275,../data/images/193275.jpg,elliptical,155.95822,59.174026
587733604804395269,Ei,44,158,70948,../data/images/70948.jpg,elliptical,247.03221,39.523155
588017604162486519,Sc2t,50,377,270026,../data/images/270026.jpg,spiral,228.73233,35.341225
587742609728012342,Sc2t,47,335,177442,../data/images/177442.jpg,spiral,217.03569,13.938853
588017626693697658,Sb2m,48,360,214450,../data/images/214450.jpg,spiral,189.70576,44.958538
587735346954502150,Sc2l(m),45,361,254880,../data/images/254880.jpg,merger,161.3291,12.645153
587732470919135601,Ei,46,159,53413,../data/images/53413.jpg,elliptical,118.56577,25.592798
587729653424718222,Ser,43,180,37051,../data/images/37051.jpg,edge_on,253.21597,36.09479
587746213746639440,Ei,61,196,189428,../data/images/189428.jpg,elliptical,259.2469,32.245857
587732482197094507,SBc2l(m),40,309,53690,../data/images/53690.jpg,merger,137.261,37.49165
587739707412840599,Sb2t,37,295,135866,../data/images/135866.jpg,spiral,222.8732,24.287464
587725492138213662,Sc2m,43,338,8138,../data/images/8138.jpg,spiral,262.31775,54.20594
587722983364427884,Ei,46,137,1128,../data/images/1128.jpg,elliptical,211.39752,0.18498436
587729777975951380,Er(m),53,246,39445,../data/images/39445.jpg,merger,202.54301,-2.1050065
587735349099954216,SBb2t(m),33,212,81757,../data/images/81757.jpg,merger,156.45416,13.753166
587742190979317919,Ei,43,149,170918,../data/images/170918.jpg,elliptical,185.96645,25.557386
587735240105984124,Ei,43,134,78719,../data/images/78719.jpg,elliptical,143.273,36.109047
588011217523834910,Sen,35,143,201007,../data/images/201007.jpg,edge_on,200.61075,60.914745
588017991769653431,Sc3m,31,246,231004,../data/images/231004.jpg,spiral,218.60611,8.597361
587736546314682749,Ser,48,174,92972,../data/images/92972.jpg,edge_on,233.34055,4.933946
587734894366949493,Ei,39,128,76180,../data/images/76180.jpg,elliptical,187.49892,11.1153965
587731874461122908,Sc2l,40,320,47719,../data/images/47719.jpg,spiral,121.51112,36.247704
587732772106338575,Sc4t,49,377,62744,../data/images/62744.jpg,spiral,129.65932,6.2967124
587728949852045477,Ei,53,163,28810,../data/images/28810.jpg,elliptical,148.16745,0.5304077
587742629593612438,Sc2t,32,251,180079,../data/images/180079.jpg,spiral,210.95242,16.849014
588017567101878426,Sc2m,37,283,269838,../data/images/269838.jpg,spiral,188.51465,13.011498
588017567634882636,Sc(m),38,253,269858,../data/images/269858.jpg,merger,179.29616,13.473752
587741489295851678,Er,43,143,149676,../data/images/149676.jpg,elliptical,162.58928,27.311655
587738574604861449,Er,40,117,113414,../data/images/113414.jpg,elliptical,192.52815,40.597256
587728920056496265,Er,49,158,27113,../data/images/27113.jpg,elliptical,208.55794,64.00794
587725591459201335,Sb2m,44,348,11476,../data/images/11476.jpg,spiral,265.10886,56.701267
587728308024770667,SBa2m(m),44,240,23075,../data/images/23075.jpg,merger,159.70786,1.8057901
587731186724569574,SBc2m,49,374,278809,../data/images/278809.jpg,spiral,322.98053,0.21380748
587742573220200621,Sb?t(m),37,320,174556,../data/images/174556.jpg,merger,165.22,19.49283
588015508733296760,Sc2l,38,295,290604,../data/images/290604.jpg,spiral,1.7948095,-0.41476884
588017724948676741,Er,38,129,221995,../data/images/221995.jpg,elliptical,210.988,6.334669
588017625076596908,Sb2l,42,320,213361,../data/images/213361.jpg,spiral,169.22389,42.732468
587728666117341359,Sb3t,30,238,24063,../data/images/24063.jpg,spiral,126.143745,45.47983
588017566028005512,Er,40,127,209802,../data/images/209802.jpg,elliptical,188.07843,12.236555
587737809566761021,Sb2l(m),29,206,257603,../data/images/257603.jpg,merger,115.87,44.430584
587725775606972686,Sen,38,143,11932,../data/images/11932.jpg,edge_on,119.43253,46.493652
587735348569047233,Sb2t,39,309,81396,../data/images/81396.jpg,spiral,170.52486,14.731308
587742062167589135,Sc?t,40,298,168972,../data/images/168972.jpg,spiral,235.05269,15.333459
588017626693828773,Sc?t,27,208,214451,../data/images/214451.jpg,spiral,190.17958,44.91599
587729408073924811,Ser,44,168,35794,../data/images/35794.jpg,edge_on,240.34135,50.172333
587732483268083896,Ser,44,158,54652,../data/images/54652.jpg,edge_on,130.23819,34.353813
587729158430588989,Sc(m),33,184,30406,../data/images/30406.jpg,merger,197.11412,4.370179
587735695904997435,Sc(m),33,231,255558,../data/images/255558.jpg,merger,177.16382,56.94422
588007003634794508,Ei,40,126,190613,../data/images/190613.jpg,elliptical,158.41264,61.50136
587733399176740884,SBb(m),44,234,66492,../data/images/66492.jpg,merger,230.23654,45.721806
587735662090059847,Sb2l(r),41,333,83918,../data/images/83918.jpg,spiral,161.0258,39.967506
587742773490942077,Seb,36,145,181130,../data/images/181130.jpg,edge_on,194.39352,16.50733
587739811036791155,Sc2m(o),40,325,141215,../data/images/141215.jpg,spiral,244.01628,15.238974
588298663584399568,SBb2m,37,291,241266,../data/images/241266.jpg,spiral,218.95422,42.53925
587733080271880288,Sb2m,49,375,64075,../data/images/64075.jpg,spiral,168.11742,53.524563
587728918988062889,Er,42,126,27025,../data/images/27025.jpg,elliptical,229.04141,57.03248
587742573761724556,SBb2t,41,333,174828,../data/images/174828.jpg,spiral,176.37486,20.680178
588015509275672658,Sb2t,46,301,292127,../data/images/292127.jpg,spiral,14.351046,0.10968397
588018254298874051,Sc2t,38,306,234805,../data/images/234805.jpg,spiral,248.23534,31.263577
588017979968913618,Sc(m),37,228,272008,../data/images/272008.jpg,merger,191.45628,40.817867
587741829655691407,Ei(m),42,189,161635,../data/images/161635.jpg,merger,161.3034,23.520842
587729409150550045,Sc(m),50,308,36344,../data/images/36344.jpg,merger,247.47856,45.64113
587739609692373119,Ei,36,107,132449,../data/images/132449.jpg,elliptical,161.36841,30.822954
587739132956966993,Sc?t(m),46,333,259341,../data/images/259341.jpg,merger,217.9808,33.64142
587730848499696337,Sc2t,49,365,274990,../data/images/274990.jpg,spiral,316.97476,0.875895
587742627450912815,Sd(m),31,179,266084,../data/images/266084.jpg,merger,221.807,13.456571
587742012744401047,Ser,35,142,264229,../data/images/264229.jpg,edge_on,178.38007,21.37114
587732484375707868,Ser,58,235,56167,../data/images/56167.jpg,edge_on,233.14766,39.43775
588017949359800419,Ei,44,150,225310,../data/images/225310.jpg,elliptical,208.53162,40.817
587738948273963273,Ser(m),45,196,116233,../data/images/116233.jpg,merger,130.45667,26.716066
587739610235011236,Er,43,126,132909,../data/images/132909.jpg,elliptical,176.62799,33.09073
587735666923864213,Ser,35,134,255467,../data/images/255467.jpg,edge_on,235.4352,45.98819
587739295626690715,Sc2m(m),38,308,122048,../data/images/122048.jpg,merger,171.14017,34.530148
588017978895630464,SBd2t,51,405,227661,../data/images/227661.jpg,spiral,192.70499,39.810486
587730021720260745,Sb3m,39,311,41100,../data/images/41100.jpg,spiral,224.99467,5.017527
587739706328481876,Ei,44,138,134903,../data/images/134903.jpg,elliptical,196.14902,28.62773
587735043619160216,Sc3t(o),22,189,254664,../data/images/254664.jpg,spiral,144.85667,37.59922
587730023866957987,Ser,31,126,42336,../data/images/42336.jpg,edge_on,223.34921,6.8787627
587738617565282329,SBb2m(m),34,196,114449,../data/images/114449.jpg,merger,177.55556,37.769653
587725577496559714,Er,39,120,10932,../data/images/10932.jpg,elliptical,259.20792,65.48911
587738066195316824,Sb2l(m),36,242,257852,../data/images/257852.jpg,merger,123.36155,55.48836
587742060522569804,Sc?t,38,283,264606,../data/images/264606.jpg,spiral,152.14134,18.376352
587735665303355530,SBb2l,37,298,84561,../data/images/84561.jpg,spiral,202.53151,55.640255
587725550655570412,Er,40,121,8797,../data/images/8797.jpg,elliptical,116.18044,39.76828
588017725483909139,Sc3m,45,363,222289,../data/images/222289.jpg,spiral,207.21643,7.0143447
588023670780657799,SBd2m,37,270,237443,../data/images/237443.jpg,spiral,179.8394,21.091208
587739407292760200,Ser,42,161,127249,../data/images/127249.jpg,edge_on,120.24961,16.670626
588017112371560582,Sc4m,46,371,208628,../data/images/208628.jpg,spiral,190.59393,48.332016
587742061584973840,SBc2m(d),61,484,167515,../data/images/167515.jpg,spiral,126.04833,12.115746
587725774531592570,Ser,54,215,11705,../data/images/11705.jpg,edge_on,117.76624,42.915363
587744874248405260,Er(m),48,197,185916,../data/images/185916.jpg,merger,121.80421,9.157415
587739646208901190,Ser,36,146,133632,../data/images/133632.jpg,edge_on,169.19527,30.659283
587731512604491907,Ei(m),42,174,283174,../data/images/283174.jpg,merger,15.845673,-0.20688756
588848898842820843,Er,47,149,241986,../data/images/241986.jpg,elliptical,188.94846,-0.96584463
587732770524889320,Er,51,164,61692,../data/images/61692.jpg,elliptical,197.01003,9.001104
587739827139051822,Ser,45,175,142618,../data/images/142618.jpg,edge_on,240.5387,15.711247
588017729767079997,Er(m),44,183,223511,../data/images/223511.jpg,merger,196.3631,7.635012
587742013808377956,Ei,48,159,163563,../data/images/163563.jpg,elliptical,154.64856,19.534224
588007004731146335,Sc2t,35,280,191693,../data/images/191693.jpg,spiral,247.65103,44.39705
587731890578063450,Sc2m,44,333,48973,../data/images/48973.jpg,spiral,179.48286,57.32319
587742902862151715,Sc2l(d),34,274,184739,../data/images/184739.jpg,spiral,187.0065,17.296473
588017603622142042,Sb(m),43,288,211333,../data/images/211333.jpg,merger,219.49672,38.365128
587739115771789687,Ei,36,115,118916,../data/images/118916.jpg,elliptical,119.939316,18.444439
587736477596909741,Sb(m),37,173,88991,../data/images/88991.jpg,merger,230.79793,8.552418
587728310172319822,SBb2m,35,276,23851,../data/images/23851.jpg,spiral,159.8362,3.369233
587736899577119032,Ser,47,182,99834,../data/images/99834.jpg,edge_on,247.61046,25.459688
587729226609262721,Er(m),37,171,32224,../data/images/32224.jpg,merger,219.22182,62.05553
587742014367269056,Sc2m,36,300,164535,../data/images/164535.jpg,spiral,208.60294,21.12375
587731868022603914,Sc2l(m),29,232,46102,../data/images/46102.jpg,merger,176.75371,53.787704
587737826208383005,Sb(m),41,258,106723,../data/images/106723.jpg,merger,114.062225,41.447025
588015508735656067,SBb2t,38,300,290728,../data/images/290728.jpg,spiral,7.2136893,-0.28600883
587739720844443833,Sc1m,41,325,138617,../data/images/138617.jpg,spiral,235.79431,20.088749
587729160055882066,Er,45,147,32046,../data/images/32046.jpg,elliptical,230.8175,4.249136
587739115241472333,Ser,46,177,118830,../data/images/118830.jpg,edge_on,133.9499,25.956541
587741709418692748,Sen,33,127,157029,../data/images/157029.jpg,edge_on,172.1738,27.164305
588295840711704716,Ei,40,127,238158,../data/images/238158.jpg,elliptical,177.09874,49.06475
587731886269858105,Er(m),44,178,47963,../data/images/47963.jpg,merger,118.60235,31.792757
587739377776263346,Ser,38,144,124051,../data/images/124051.jpg,edge_on,144.07881,28.781485
587724648717615243,Ser,48,182,2469,../data/images/2469.jpg,edge_on,174.11418,-2.9189909
587734690887958588,Er,52,158,74079,../data/images/74079.jpg,elliptical,137.49048,6.7816668
587739406803992823,Ei,46,138,127173,../data/images/127173.jpg,elliptical,240.24551,21.446133
588017603625877615,Er(m),45,174,211391,../data/images/211391.jpg,merger,228.97864,34.72954
587735742609752283,Er,42,132,255683,../data/images/255683.jpg,elliptical,224.99371,39.19913
587736975808921913,SBb2m,40,322,103259,../data/images/103259.jpg,spiral,230.56856,27.807209
587731499189076063,SBc2m,39,311,43806,../data/images/43806.jpg,spiral,167.65103,55.526615
587732482757951634,Sb(m),36,162,54525,../data/images/54525.jpg,merger,212.58626,45.973198
587726032781639694,Sb2m(m),53,419,18659,../data/images/18659.jpg,merger,171.3059,2.5794775
587736541479895177,Sb(m),33,217,90777,../data/images/90777.jpg,merger,211.74355,8.239283
587736584969191568,Er,45,140,93920,../data/images/93920.jpg,elliptical,226.85043,34.07612
587739506080546990,Sb2m,39,309,130608,../data/images/130608.jpg,spiral,185.08089,32.813618
587739132428222852,Sb2m(m),39,322,120116,../data/images/120116.jpg,merger,237.2045,25.583464
587733441050116415,Ser(u),42,160,253666,../data/images/253666.jpg,edge_on,241.70657,40.37852
587748930306703466,Sa?t(m),43,210,190302,../data/images/190302.jpg,merger,162.35687,1.011334
588011123574898770,SBb2m,36,259,200233,../data/images/200233.jpg,spiral,175.78755,62.086475
588016891715256410,Er,40,133,207077,../data/images/207077.jpg,elliptical,163.45389,40.396103
587725773994524861,Sc2l,35,278,11574,../data/images/11574.jpg,spiral,117.92373,42.303574
587731187798507928,Ei(m),52,220,280623,../data/images/280623.jpg,merger,323.41022,1.0686718
